Codigo_Dane_Institucion_Inicial,2019,2020,2021,2022,2023,2024,Codigo_Dane_Institucion_Final,Id,Año_Vigencia,Id_Codigo_Dane_Institucion,Id_Codigo_Dane_Sede,Id_consecutivosede,Nombre_Establecimiento,Nombre_Sede_SIMAT,Comuna,Nucleo,Estrato,Id_genero,Poblacion_Victima,Id_Discapacidad,Id_Capacidades,Id_Etnias,Id_Jornada,Id_Caracter,Id_especialidad,Id_grado,Grupo,Id_nivel,Id_metodologia,Repitente,Nuevo,Id_fuenterecursos,Id_zona,Id_apoyoacademico,Id_srpa,Id_paisorigen,Id_trastornosespecificios
2.66001E+11,6,7,7,7,24,999,999,44611418,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,1,9,99,9,0,2,0,0,6,602,6,1,N,S,1,2,0,0,0,0
1.66001E+11,6,999,999,23,24,26,1.66001E+11,44880579,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,1,9,99,9,0,3,0,0,6,602,6,29,N,N,1,1,1,1,0,0
2.66001E+11,6,999,999,999,999,999,999,44945028,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,I.E CARLOS EDUARDO  VASCO,19,2,2,1,9,99,9,0,2,0,0,6,603,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,10,1.66001E+11,45019530,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E AQUILINO BEDOYA,I.E AQUILINO BEDOYA,15,3,2,1,9,99,9,0,6,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,6,999,999,999,999,45755158,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E REMIGIO ANTONIO CA?ARTE,I.E REMIGIO ANTONIO CA?ARTE,24,3,3,1,9,10,9,0,2,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,8,24,10,1.66001E+11,46480096,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MATECA?A,I.E MATECA?A,15,3,1,2,9,99,9,97,2,0,0,6,A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,46492591,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LA INMACULADA,I.E LA INMACULADA,6,4,2,1,9,99,9,0,2,0,0,6,6C,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,8,999,9,10,2.66001E+11,46630609,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GONZALO MEJIA ECHEVERRY,I.E GONZALO MEJIA ECHEVERRY,2,1,1,1,9,99,9,0,6,0,0,6,D,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,24,25,24,26,999,999,46715998,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,2,9,99,9,0,3,0,0,6,603,6,29,N,N,1,1,0,0,0,0
1.66001E+11,6,23,23,23,999,999,999,47143174,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MANOS UNIDAS,I.E MANOS UNIDAS sede SAN VICENTE,31,7,1,2,9,99,9,0,2,0,0,6,605,6,29,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,47493839,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MANOS UNIDAS,I.E MANOS UNIDAS,31,7,1,2,1,99,9,200,3,0,0,6,604,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,47576325,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E GIMNASIO RISARALDA,I.E GIMNASIO RISARALDA,26,4,1,2,9,99,9,27,3,0,0,6,6B,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,47592445,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,2,1,9,99,9,0,3,0,0,6,603,6,29,N,S,1,1,0,0,0,0
1.66001E+11,6,8,8,24,999,999,999,47596145,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS MARIA ORMAZA,I.E JESUS MARIA ORMAZA,12,8,2,2,9,99,9,0,3,0,0,6,F,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,47607492,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E FRANCISCO DE PAULA SANTANDER,I.E FRANCISCO DE PAULA SANTANDER,32,7,1,2,9,99,9,0,6,0,0,6,6B,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,23,24,26,999,999,999,47638658,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MANOS UNIDAS,I.E MANOS UNIDAS,31,7,1,1,9,99,9,0,3,0,0,6,603,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,8,9,999,999,999,999,47709828,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,4,2,9,99,9,0,3,0,0,6,603,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,7,23,24,25,26,1.66001E+11,47764234,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS MARIA ORMAZA,I.E JESUS MARIA ORMAZA,12,8,2,2,9,8,9,0,3,0,0,6,F,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,9,10,25,999,999,999,47764762,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SUR ORIENTAL,I.E SUR ORIENTAL,4,3,2,2,9,8,9,0,6,0,0,6,C,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,8,9,999,999,999,999,47821345,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,1,9,99,9,0,3,0,0,6,601,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,47853578,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,2,1,9,99,9,0,3,0,0,6,E,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,23,24,999,24,999,999,47874226,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LENINGRADO,I.E LENINGRADO,27,2,2,2,9,8,9,0,3,0,0,6,603,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,999,999,999,999,999,47885231,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,3,1,9,99,9,0,3,0,0,6,602,6,29,N,S,1,1,0,0,0,0
2.66001E+11,6,999,999,999,999,999,999,47888396,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,1,2,9,99,9,0,2,0,0,6,601,6,29,N,S,1,1,0,0,0,0
2.66001E+11,6,7,9,25,999,999,999,47891714,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,2,2,9,13,9,0,2,0,0,6,601,6,29,N,N,1,1,0,0,0,0
2.66001E+11,6,23,999,999,999,999,999,47891824,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,2,1,9,99,9,0,2,0,0,6,601,6,29,N,S,1,2,0,0,0,0
1.66001E+11,6,23,23,999,999,999,999,47903465,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JAIME SALAZAR ROBLEDO ,I.E JAIME SALAZAR ROBLEDO ,31,7,1,1,9,99,9,0,1,0,0,6,601,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,999,999,999,999,999,999,47943236,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,2,2,9,8,9,0,3,0,0,6,603,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,24,26,999,999,999,999,47969009,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,4,2,9,8,9,0,2,0,0,6,601,6,29,N,S,1,1,1,1,0,0
2.66001E+11,6,999,999,999,999,999,999,47977489,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,1,1,1,99,9,0,2,0,0,6,601,6,29,N,N,1,2,0,0,0,0
1.66001E+11,6,7,8,9,10,26,1.66001E+11,48097000,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LA INMACULADA,I.E LA INMACULADA,6,4,1,1,1,8,9,0,2,0,0,6,6B,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,23,999,999,999,999,48127753,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,2,1,9,99,9,0,3,0,0,6,G,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,8,10,11,999,999,999,48273621,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,2,1,99,9,200,3,0,0,6,602,6,29,N,S,1,2,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,48365527,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E REMIGIO ANTONIO CA?ARTE,I.E REMIGIO ANTONIO CA?ARTE,24,3,2,2,9,99,9,0,2,0,0,6,603,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,999,999,999,999,999,999,48380975,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,1,2,9,99,9,0,2,0,0,6,601,6,29,N,S,1,2,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,48387641,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LENINGRADO,I.E LENINGRADO,27,2,1,1,9,99,9,0,3,0,0,6,603,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,23,24,26,999,999,999,48703556,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMBIA,I.E COMBIA,9,5,1,1,9,99,9,0,2,0,0,6,603,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,23,23,999,999,999,999,48729436,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E FRANCISCO DE PAULA SANTANDER,I.E FRANCISCO DE PAULA SANTANDER,32,7,3,1,9,99,9,0,6,0,0,6,6CM1,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,999,999,999,999,999,48873825,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,3,1,9,99,9,0,6,0,0,6,6C,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,6,999,999,999,999,999,48921084,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,1,9,99,9,0,3,0,0,6,602,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,7,7,24,26,999,999,48986253,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GONZALO MEJIA ECHEVERRY,I.E GONZALO MEJIA ECHEVERRY,2,1,1,1,9,99,9,0,6,0,0,6,B,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,23,23,24,26,999,999,48998780,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,2,2,9,99,9,0,3,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49007440,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS MARIA ORMAZA,I.E JESUS MARIA ORMAZA,12,8,1,2,9,99,9,0,3,0,0,6,F,6,1,S,S,1,1,1,1,0,0
1.66001E+11,6,9,999,24,999,999,999,49018507,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E FRANCISCO DE PAULA SANTANDER,I.E FRANCISCO DE PAULA SANTANDER,32,7,1,1,9,99,9,0,6,0,0,6,6CM1,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,6,999,999,999,999,49024421,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS MARIA ORMAZA,I.E JESUS MARIA ORMAZA,12,8,2,2,9,99,9,0,6,0,0,6,D,6,1,S,S,1,1,1,1,0,0
1.66001E+11,6,24,9,24,999,999,999,49070873,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,2,2,1,99,9,0,2,0,0,6,CMR1,6,29,N,N,1,1,1,1,0,0
1.66001E+11,6,8,9,999,999,999,999,49074770,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,2,1,9,18,9,0,3,0,0,6,601,6,29,N,S,1,1,5,1,0,0
1.66001E+11,6,23,23,999,999,999,999,49098756,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MANOS UNIDAS,I.E MANOS UNIDAS,31,7,1,1,1,10,9,0,3,0,0,6,603,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,8,999,999,999,999,999,49100237,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,2,2,9,8,9,0,6,0,0,6,6A,6,1,N,S,1,1,5,1,0,0
1.66001E+11,6,8,10,11,999,999,999,49126443,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,2,9,99,9,0,3,0,0,6,604,6,29,N,N,1,1,0,0,0,0
1.66001E+11,6,9,26,999,999,999,999,49126730,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,2,1,9,99,9,0,2,0,0,6,601,6,29,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49126816,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,1,2,1,99,9,97,2,0,0,6,601,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,9,10,11,999,999,999,49127923,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E FRANCISCO DE PAULA SANTANDER,I.E FRANCISCO DE PAULA SANTANDER,32,7,3,2,9,8,9,0,6,0,0,6,6CM1,6,1,S,S,1,1,1,1,0,0
1.66001E+11,6,22,22,999,999,999,999,49128061,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E FRANCISCO DE PAULA SANTANDER,I.E FRANCISCO DE PAULA SANTANDER,32,7,2,2,9,99,9,0,6,0,0,6,6CM1,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,49128078,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E GIMNASIO RISARALDA,I.E GIMNASIO RISARALDA,26,4,3,2,9,99,9,0,3,0,0,6,6A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,24,999,999,999,999,999,49128103,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,2,2,9,99,9,0,3,0,0,6,604,6,29,N,N,1,1,1,1,0,0
1.66001E+11,6,8,24,26,999,999,999,49130186,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,2,2,9,99,9,0,3,0,0,6,604,6,29,N,N,1,1,1,1,0,0
2.66001E+11,6,7,23,23,24,999,999,49132240,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E JOSE ANTONIO GALAN,I.E JOSE ANTONIO GALAN,29,1,2,1,9,99,9,0,6,0,0,6,601,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,6,7,999,999,999,999,49135276,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GABRIEL TRUJILLO,I.E GABRIEL TRUJILLO,5,6,1,2,1,99,9,0,2,0,0,6,602,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,999,999,24,999,999,999,49163005,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS CASTRO SAAVEDRA,I.E CARLOS CASTRO SAAVEDRA,25,6,2,2,9,99,9,0,2,0,0,6,601,6,29,N,S,1,2,1,1,0,0
2.66001E+11,6,22,999,999,999,999,999,49163082,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GABRIEL TRUJILLO,I.E GABRIEL TRUJILLO,5,6,1,1,9,99,9,0,2,0,0,6,603,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,999,999,999,999,999,999,49163542,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN FRANCISCO DE ASIS,I.E SAN FRANCISCO DE ASIS,3,1,1,2,9,99,9,0,6,0,0,6,601,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49164234,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,2,1,9,99,9,0,2,0,0,6,CMR1,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,8,9,9,8,999,999,49164686,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,3,1,9,99,9,0,3,0,0,6,603,6,29,N,N,1,1,1,1,0,0
2.66001E+11,6,7,23,999,999,999,999,49167239,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E EL PITAL,I.E EL PITAL,8,5,2,1,9,8,9,0,6,0,0,6,601,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,999,999,999,999,999,999,49167354,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E EL PITAL,I.E EL PITAL,8,5,1,2,9,18,9,0,6,0,0,6,601,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,8,10,11,23,999,999,49169089,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,3,1,9,99,9,49,3,0,0,6,604,6,29,N,S,1,1,0,0,0,0
1.66001E+11,6,9,10,999,999,999,999,49171182,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,2,1,9,99,9,0,3,0,0,6,Z,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,9,24,24,999,999,999,49173420,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,1,2,9,99,9,0,3,0,0,6,Z,6,29,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49173469,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E PABLO EMILIO CARDONA,I.E PABLO EMILIO CARDONA,26,4,1,2,9,99,9,200,3,0,0,6,A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,23,24,26,2.66001E+11,49173510,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFREDO GARCIA,I.E ALFREDO GARCIA,26,4,2,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49173705,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,2,2,9,99,9,0,2,0,0,6,CMR1,6,29,N,N,1,1,0,0,0,0
2.66001E+11,6,999,999,999,999,999,999,49174122,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E EL RETIRO,I.E EL RETIRO,19,2,1,2,9,99,9,0,2,0,0,6,A,6,1,S,N,1,2,1,1,0,0
1.66001E+11,6,24,25,999,25,999,999,49175519,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,2,9,99,9,0,3,0,0,6,603,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,24,24,24,2.66001E+11,49176244,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDADELA CUBA,I.E CIUDADELA CUBA,14,8,1,2,9,99,9,0,3,0,0,6,F,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,8,25,999,999,999,999,49180492,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,1,9,99,9,0,3,0,0,6,604,6,29,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,999,999,999,49201655,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFREDO GARCIA,I.E ALFREDO GARCIA,26,4,1,2,9,8,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,23,24,24,999,999,999,49207258,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E LA PALMILLA,I.E LA PALMILLA,17,2,1,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,24,25,26,999,999,49208601,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E DEOGRACIAS CARDONA,I.E DEOGRACIAS CARDONA,4,3,1,2,9,99,9,0,6,0,0,6,6C,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,49210722,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JUAN XXIII,I.E JUAN XXIII,12,8,1,2,9,99,9,0,2,0,0,6,602,6,1,N,S,1,2,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,49210752,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JUAN XXIII,I.E JUAN XXIII,12,8,1,2,1,99,9,0,2,0,0,6,601,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,9,25,999,999,999,49212173,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E VILLA SANTANA,I.E VILLA SANTANA,31,7,2,1,9,99,9,200,3,0,0,6,604,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,999,999,999,999,999,49212258,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E GIMNASIO RISARALDA,I.E GIMNASIO RISARALDA,26,4,1,2,9,8,9,0,3,0,0,6,6A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,23,23,23,24,26,1.66001E+11,49212338,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RAFAEL URIBE URIBE,I.E RAFAEL URIBE URIBE,6,4,5,1,9,99,9,0,3,0,0,6,D,6,1,N,S,1,1,4,3,0,0
1.66001E+11,6,23,23,24,24,25,1.66001E+11,49212340,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RAFAEL URIBE URIBE,I.E RAFAEL URIBE URIBE,6,4,5,1,1,99,9,0,3,0,0,6,D,6,1,N,S,1,1,4,3,0,0
1.66001E+11,6,9,10,11,999,999,999,49212387,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E FRANCISCO DE PAULA SANTANDER,I.E FRANCISCO DE PAULA SANTANDER,32,7,1,1,9,8,9,0,6,0,0,6,6CM1,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,23,23,999,999,999,999,49212682,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SUR ORIENTAL,I.E SUR ORIENTAL,4,3,1,2,9,18,5,0,6,0,0,6,D,6,29,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49221467,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LENINGRADO,I.E LENINGRADO,27,2,2,1,9,99,9,0,3,0,0,6,604,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,23,23,999,999,999,999,49225315,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E PABLO EMILIO CARDONA,I.E PABLO EMILIO CARDONA,26,4,2,2,9,3,9,0,3,0,0,6,A,6,1,N,N,1,1,5,1,0,0
2.66001E+11,6,7,8,9,10,999,999,49280985,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E LA BELLA,I.E LA BELLA sede LA CACHUCHA,16,7,1,2,1,99,9,0,6,0,0,6,601,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,23,23,999,999,999,999,49376464,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E HECTOR ANGEL ARCILA,I.E HECTOR ANGEL ARCILA,18,7,1,2,9,13,9,0,2,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,23,24,24,999,999,999,49384016,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,1,2,9,99,9,0,2,0,0,6,601,6,29,N,N,1,2,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49422204,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SUR ORIENTAL,I.E SUR ORIENTAL,4,3,1,2,9,99,9,0,6,0,0,6,D,6,29,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49446281,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E GIMNASIO RISARALDA,I.E GIMNASIO RISARALDA,26,4,1,2,9,99,9,0,3,0,0,6,6B,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49450600,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS BUENA  ESPERANZA,I.E JESUS BUENA  ESPERANZA,26,4,1,2,9,99,9,0,2,0,0,6,A,6,1,S,S,1,1,4,1,0,0
2.66001E+11,6,7,8,10,11,999,999,49481773,2019,2.66001E+11,2.66001E+11,2.66001E+13,C.E LA CARBONERA,C.E LA CARBONERA,5,6,1,2,9,99,9,0,6,0,0,6,A,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,24,24,999,24,24,1.66001E+11,49494073,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E FRANCISCO DE PAULA SANTANDER,I.E FRANCISCO DE PAULA SANTANDER,32,7,1,1,9,99,9,0,6,0,0,6,6CM1,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49515665,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SUR ORIENTAL,I.E SUR ORIENTAL,4,3,0,1,9,99,9,0,6,0,0,6,C,6,29,S,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,49530311,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS MARIA ORMAZA,I.E JESUS MARIA ORMAZA,12,8,2,1,9,99,9,0,3,0,0,6,E,6,1,S,S,1,1,1,1,0,0
1.66001E+11,6,23,24,999,999,999,999,49530395,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MATECA?A,I.E MATECA?A,15,3,1,2,9,99,9,0,2,0,0,6,A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,24,26,999,999,999,49530700,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E GIMNASIO RISARALDA,I.E GIMNASIO RISARALDA,26,4,1,2,9,8,9,0,3,0,0,6,6A,6,1,N,N,1,1,0,0,0,0
